name,description,stars,language,forks,url,created_at,updated_at,open_issues,default_branch,contributors_count,commits_count,topics,watchers,size,has_wiki,has_projects,has_issues,has_pages,releases_count,language_detected
ppth0608/BPStatusBarAlert,BPStatusBarAlert is a library that allows you to easily make text-based alert that appear on the status bar and below navigation bar. ,129,Swift,12,https://github.com/ppth0608/BPStatusBarAlert,2017-01-25 05:48:08+00:00,2024-04-11 11:14:12+00:00,7,master,4,38,"['ios', 'ios-ui', 'statusbar', 'alertview', 'notifications']",129,48,True,True,True,False,7,en
prasannajeet/kotlin-mvvm-hilt-flow-app,"Kotlin first app using Clean Architecture with MVVM pattern along with Android Architecture Components such as LiveData, ViewModel, Navigation and idiomatic Kotlin using extension functions, type-aliases, Coroutines and Dependency Injection using Hilt",129,Kotlin,21,https://github.com/prasannajeet/kotlin-mvvm-hilt-flow-app,2020-07-10 14:48:02+00:00,2024-07-01 21:37:50+00:00,1,master,1,64,"['kotlin', 'mvvm', 'mvvm-android', 'mvvm-architecture', 'clean-architecture', 'kotlin-android', 'kotlin-coroutines', 'kotlin-extensions', 'hilt', 'hilt-android', 'hilt-dependency-injection', 'hilt-dependency-injection-android', 'desugar', 'livedata-viewmodel', 'coroutines-flow', 'coroutines-android']",129,6426,False,False,True,False,0,en
kybarg/bootstrap-dropdown-hover,Bootstrap based responsive mulltilevel dropdown navigation menu with fascinating animations,128,,69,https://github.com/kybarg/bootstrap-dropdown-hover,2014-12-08 09:12:59+00:00,2024-04-14 07:29:45+00:00,13,master,5,24,"['bootstrap', 'dropdown', 'menu', 'multilevel-menu', 'megamenu', 'responsive-menu', 'navigation', 'animated-menu']",128,2619,True,True,True,True,1,en
leggedrobotics/art_planner,Local Navigation Planner for Legged Robots,128,C++,20,https://github.com/leggedrobotics/art_planner,2021-09-30 01:53:28+00:00,2024-10-11 09:43:32+00:00,6,main,1,11,[],128,2545,True,True,True,False,0,en
yuxiang-gao/PySocialForce,Extended Social Force Model in Python for social navigation research,128,Python,36,https://github.com/yuxiang-gao/PySocialForce,2020-06-05 20:42:31+00:00,2024-09-26 12:14:33+00:00,5,master,4,116,"['social-force-model', 'social-navigation', 'python', 'py-social-force', 'pedestrian-social-groups']",128,80867,True,True,True,False,2,en
ronghanghu/speaker_follower,"Code release for Fried et al., Speaker-Follower Models for Vision-and-Language Navigation. in NeurIPS, 2018.",128,C++,31,https://github.com/ronghanghu/speaker_follower,2018-09-12 19:51:14+00:00,2024-09-26 07:08:49+00:00,10,master,6,208,[],128,14277,True,True,True,False,0,en
qamarelsafadi/CurvedBottomNavigation,A simple android library which helps you to create a curved bottom navigation,128,Kotlin,14,https://github.com/qamarelsafadi/CurvedBottomNavigation,2022-04-07 22:03:22+00:00,2024-09-19 04:14:28+00:00,8,main,2,21,"['android', 'android-library', 'bottom-navigation', 'bottomnavigationview', 'curved', 'kotlin', 'kotlin-android', 'xml']",128,217,True,True,True,False,5,en
rizmaulana/floating-slideup-sheet,"Simple and lightweight UI library for user new experience, combining floating bottom navigation and bottom sheet behaviour. Simple and beautiful.",128,Kotlin,17,https://github.com/rizmaulana/floating-slideup-sheet,2020-07-22 06:37:33+00:00,2024-06-25 10:46:25+00:00,2,master,2,18,"['android', 'slidingmenu', 'kotlin', 'ui', 'ux']",128,3485,True,True,True,False,1,en
bithoven-dev/ReactNavigationAuthenticationFlowsWithHooks,A React Native auth example using React Navigation 5 with hooks,127,JavaScript,46,https://github.com/bithoven-dev/ReactNavigationAuthenticationFlowsWithHooks,2020-04-10 17:32:46+00:00,2024-10-01 12:16:46+00:00,18,master,2,17,[],127,2938,True,True,True,False,0,en
zq99299/gitbook-plugin-anchor-navigation-ex,"Supports two navigation mode, title, anchor effect is the default theme, style, follow the website",127,JavaScript,39,https://github.com/zq99299/gitbook-plugin-anchor-navigation-ex,2016-12-15 04:03:46+00:00,2024-09-10 07:46:51+00:00,1,master,7,122,"['gitbook-plugin-anchor-navigation-ex', 'gitbook', 'toc-icon', 'anchor-navigation', 'toc']",127,2256,True,True,True,False,1,en
ibrajix/NewsFly,"This application features - Modern Minimalist Design, MVVM, Pagination, Hilt, Retrofit, Room, Data Store, Flow, Live Data, Navigation Component (Clean Architecture)",127,Kotlin,16,https://github.com/ibrajix/NewsFly,2021-10-08 10:08:19+00:00,2024-07-01 21:37:55+00:00,0,master,1,29,"['android', 'kotlin', 'pagination', 'flow', 'livedata', 'jetpack', 'mvvm', 'ibrajix', 'hilt', 'coroutines', 'room', 'datastore']",127,370,True,True,True,False,3,en
cybergalactic/FossenHandbook,"Handbook of Marine Craft Hydrodynamics and Motion Control is an extensive study of the latest research in marine craft hydrodynamics, guidance, navigation, and control (GNC) systems. ",127,,15,https://github.com/cybergalactic/FossenHandbook,2023-08-31 05:10:31+00:00,2024-10-09 19:07:11+00:00,0,main,1,129,"['lecture-slides', 'textbook']",127,144116,True,True,True,False,0,en
66Lau/NEXTE_Sentry_Nav,"The navigation system of ""sentry"" for Next-E team in RoboMaster2023",126,C++,17,https://github.com/66Lau/NEXTE_Sentry_Nav,2023-10-22 08:54:31+00:00,2024-10-11 12:39:32+00:00,13,main,1,58,[],126,417239,False,True,True,False,0,en
mrcrmn/docc,"A starter documentation theme for Gridsome. Featuring instant search, great navigation and a dark mode!",126,Vue,32,https://github.com/mrcrmn/docc,2020-02-25 18:16:39+00:00,2024-01-25 22:53:55+00:00,22,master,1,38,"['gridsome', 'gridsome-starter', 'vue', 'markdown', 'documentation']",126,2408,True,True,True,False,4,en
jshvarts/NotesNavigation,Navigation Architecture Component from Jetpack sample app,125,Kotlin,33,https://github.com/jshvarts/NotesNavigation,2018-09-05 03:10:20+00:00,2024-09-15 11:53:17+00:00,0,master,1,59,"['android', 'android-development', 'android-architecture-component', 'viewmodel', 'livedata', 'jetpack', 'navigation-architecture-component', 'navigation-component', 'navigation']",125,305,True,True,True,False,0,en
react-navigation/search-layout,A basic search screen layout for usage with React Navigation. ,125,JavaScript,36,https://github.com/react-navigation/search-layout,2017-08-25 01:38:20+00:00,2024-05-20 08:22:48+00:00,22,master,7,39,[],125,1103,True,True,True,False,0,en
ionicthemes/ionic4-starter-app-tutorial,"Ionic 4 To Do List App. FREE Ionic 4 example app. Learn how to start using Ionic 4 to create a simple app with lists, forms and navigation.",125,TypeScript,101,https://github.com/ionicthemes/ionic4-starter-app-tutorial,2018-06-27 16:41:08+00:00,2024-05-20 11:10:18+00:00,33,master,4,23,"['ionic4', 'ionicframework', 'ionic-framework', 'ionic-4', 'ionic-starter', 'ionic-tutorial', 'angular', 'angular7', 'ionic']",125,3120,True,True,True,False,0,en
avidraghav/MyNotes,"📝 A demo todo/notes app which demonstrates the use of MVVM architecture with Test-cases, Navigation Component Library, Room Database, LiveData, Coroutines, Datastore etc.",125,Kotlin,26,https://github.com/avidraghav/MyNotes,2022-01-10 07:42:14+00:00,2024-09-06 11:58:42+00:00,3,master,8,160,"['android', 'mvvm-architecture', 'kotlin', 'kotlin-coroutines', 'room-persistence-library', 'viewmodel-livedata', 'dependency-injection', 'dagger-hilt', 'mvvm-android', 'datastore-android', 'navigation-component-kotlin', 'hacktoberfest', 'coroutines-testing', 'instrumentation-tests', 'testing-practices', 'unit-testing', 'hactoberfest-accepted']",125,703,True,True,True,False,4,en
handi-dev/react-native-boilerplate,"React Native Boilerplate - React Native Starter Kits : react-navigation and its dependencies, redux, redux persist and redux thunk, redux toolkit, react native vector icons, react-native async storage",125,TypeScript,40,https://github.com/handi-dev/react-native-boilerplate,2020-07-25 07:47:33+00:00,2024-09-28 02:53:06+00:00,3,master,2,19,"['react-native', 'react-native-boilerplate', 'react-native-component', 'react-native-component-starter', 'react-redux', 'react', 'redux', 'redux-thunk', 'cocoapods', 'android', 'react-navigation-6', 'react-navigation-6-boilerplate', 'react-navigation6-boilerplate', 'react-native-067', 'redux-toolkit', 'react-navigation', 'ios']",125,2787,True,True,True,False,9,en
LeeKeyu/sarl_star,SARL*: Deep RL based human-aware navigation for mobile robot in crowded indoor environments implemented in ROS.,124,Python,37,https://github.com/LeeKeyu/sarl_star,2020-08-03 02:22:28+00:00,2024-09-13 07:10:44+00:00,0,master,1,16,"['reinforcement-learning', 'mobile-robot-navigation', 'human-aware', 'pedestrian-detection', 'dqn', 'crowd']",124,7417,True,True,True,False,0,en
EXIT-SUIT/EXIT-SUIT,The EXIT SUIT is a full-body force-feedback navigation and performance suit for Virtual Reality,124,C#,18,https://github.com/EXIT-SUIT/EXIT-SUIT,2023-03-24 17:51:43+00:00,2024-10-07 01:28:36+00:00,2,main,1,57,[],124,187538,False,True,True,False,0,en
Primary-hacker1/MVVMJetpack,基于mvvm实战经验，kotlin+flow+navigation+retrofit2+room+hilt+common 2024年热门前十组件化快速开发,124,Kotlin,19,https://github.com/Primary-hacker1/MVVMJetpack,2020-10-28 06:03:50+00:00,2024-09-06 01:18:22+00:00,1,main,1,113,"['kotlin', 'mvvm', 'jectpack', 'flow', 'hilt', 'navigation', 'room-database', 'livedata', 'retrofit2']",124,12781,True,True,True,False,1,en
chihyaoma/regretful-agent,PyTorch code for CVPR 2019 paper: The Regretful Agent: Heuristic-Aided Navigation through Progress Estimation,123,C++,23,https://github.com/chihyaoma/regretful-agent,2019-02-28 05:49:07+00:00,2024-02-24 15:06:13+00:00,15,master,1,6,"['pytorch', 'vision-and-language', 'navigation', 'cvpr2019']",123,6005,True,True,True,False,0,en
marinaKollmitz/human_aware_navigation,The human_aware_navigation repository includes ROS packages to enable the planning of navigation paths that take human comfort into account ,122,C++,59,https://github.com/marinaKollmitz/human_aware_navigation,2015-07-24 15:05:33+00:00,2024-10-09 02:38:50+00:00,5,indigo-devel,1,24,[],122,26561,True,True,True,False,0,en
gabrieltempass/streamlit-navigation-bar,A component that allows you to place a navigation bar in your Streamlit app.,122,Python,11,https://github.com/gabrieltempass/streamlit-navigation-bar,2024-01-27 21:13:35+00:00,2024-10-10 08:15:49+00:00,21,main,1,116,"['navbar', 'python', 'streamlit', 'streamlit-component', 'typescript', 'vite', 'vue']",122,32127,True,False,True,False,14,en
lilongweidev/MVVM-Demo,MVVM-Demo commit (ViewModel、LiveData、DataBinding、ViewBinding、Hilt、Activity Result API、OKHttp、Retrofit、RxJava2、MMKV、Room、RecyclerVIew、ViewPager2、ViewPager、BaseQuickAdapter、Navigation、BottomNavigationView、腾讯X5WebView、 DrawerLayout、NavigationView、AlertDialog、BottomSheetDialog、MapView、TabLayout),122,Java,38,https://github.com/lilongweidev/MVVM-Demo,2021-10-28 02:58:03+00:00,2024-09-28 05:58:42+00:00,0,master,1,27,"['mvvm', 'databinding', 'retrofit2', 'mvvm-architecture', 'android', 'viewmodel', 'room', 'mvvm-android', 'livedata', 'androidx']",122,210078,True,True,True,False,1,en
noeperez/indires_navigation,ROS packages for ground robot navigation and exploration,121,C++,30,https://github.com/noeperez/indires_navigation,2019-03-01 18:11:10+00:00,2024-09-24 08:01:41+00:00,3,master,1,80,"['ground-robot-navigation', '3d-navigation', 'ros']",121,3513,True,True,True,False,0,en
craiglabenz/flutter_rolling_nav_bar,Playful and customizable bottom navigation bar for Flutter,121,Dart,18,https://github.com/craiglabenz/flutter_rolling_nav_bar,2019-12-16 03:03:41+00:00,2024-08-24 17:13:20+00:00,3,master,3,29,[],121,8205,True,True,True,False,0,en
microsoft/tabster,Web Application Keyboard Navigation Tools,120,TypeScript,36,https://github.com/microsoft/tabster,2019-08-28 16:31:17+00:00,2024-10-12 11:31:45+00:00,61,master,18,609,[],120,21723,True,True,True,True,0,en
EFPrefix/EFNavigationBar,An ordinary custom navigation bar.,119,Swift,16,https://github.com/EFPrefix/EFNavigationBar,2019-02-16 05:07:59+00:00,2024-09-16 22:17:17+00:00,8,master,3,45,"['navigationbar', 'wrnavigationbar', 'efnavigationbar', 'navigation', 'bar']",119,25894,True,True,True,True,0,en
ethz-asl/terrain-navigation,Implementation for safe low altitude navigation in steep terrain for fixed-wing Aerial Vehicles,119,C++,16,https://github.com/ethz-asl/terrain-navigation,2023-08-11 12:32:15+00:00,2024-10-11 23:30:27+00:00,8,main,6,483,"['drones', 'fixedwing', 'planning', 'robotics']",119,32799,True,True,True,False,0,en
tigercodes-io/navbar,Responsive Navigation Bar Tutorial episode at my YouTube channel.,118,CSS,85,https://github.com/tigercodes-io/navbar,2021-05-18 18:18:37+00:00,2024-10-11 12:26:17+00:00,1,main,1,3,[],118,74,True,True,True,False,0,en
chihyaoma/selfmonitoring-agent,PyTorch code for ICLR 2019 paper: Self-Monitoring Navigation Agent via Auxiliary Progress Estimation,118,C++,18,https://github.com/chihyaoma/selfmonitoring-agent,2018-12-21 16:47:18+00:00,2024-07-14 02:44:42+00:00,9,master,2,14,"['pytorch', 'vision-and-language', 'navigation', 'iclr2019']",118,3173,True,True,True,False,0,en
viartemev/requestmapper,🔍  Request mapper is a plugin for IntelliJ IDEA for quick navigation to URL mapping declarations,118,Kotlin,22,https://github.com/viartemev/requestmapper,2017-03-09 05:58:44+00:00,2024-07-11 19:22:21+00:00,16,master,9,617,"['spring-mvc', 'spring', 'idea-plugin', 'intellij-plugin', 'intellij-idea', 'intellij', 'navigation', 'request-mapper', 'jax-rs', 'jetbrains-plugin', 'micronaut', 'http', 'helidon']",118,12110,False,False,True,False,12,en
onlytailei/gym_ped_sim,A ros gazebo plugin for pedestrians （Raw depth social compliant navigation through GAIL)  ICRA 2018,116,C++,46,https://github.com/onlytailei/gym_ped_sim,2017-05-09 17:32:32+00:00,2024-09-24 13:15:40+00:00,7,public,2,154,"['gazebo', 'actors']",116,3045,True,True,True,False,0,en
DefaultRui/BEV-Scene-Graph,[ICCV23] Bird’s-Eye-View Scene Graph for Vision-Language Navigation,116,Python,18,https://github.com/DefaultRui/BEV-Scene-Graph,2023-06-18 13:30:56+00:00,2024-10-03 19:54:05+00:00,1,main,1,5,[],116,3686,True,True,True,False,0,en
svbutko/react-native-template-strong,"Quick, opinionated, documented and strong beginning for your next project. Template made with react-native-navigation, TypeScript and Redux.",116,TypeScript,15,https://github.com/svbutko/react-native-template-strong,2020-08-13 08:41:08+00:00,2024-09-17 08:41:39+00:00,12,main,3,471,"['react-native', 'template', 'typescript', 'redux', 'react-native-navigation', 'strong', 'boilerplate', 'starter', 'localization', 'reanimated', 'react', 'reanimated3', 'android', 'ios', 'redux-tookit']",116,28144,False,True,True,True,41,en
reiniscimurs/GDAE,A goal-driven autonomous exploration through deep reinforcement learning (ICRA 2022) system that combines reactive and planned robot navigation in unknown environments,116,Python,15,https://github.com/reiniscimurs/GDAE,2020-10-26 05:07:27+00:00,2024-10-09 12:58:45+00:00,15,main,1,45,"['obstacle-avoidance', 'mapping', 'exploration', 'slam', 'ddpg', 'reinforcement-learning', 'robot-navigation']",116,440161,True,True,True,False,1,en
codyhouse/mega-site-navigation,A responsive navigation for mega sites,115,JavaScript,38,https://github.com/codyhouse/mega-site-navigation,2014-11-05 13:33:26+00:00,2024-02-24 16:45:06+00:00,2,master,1,5,[],115,113,True,True,True,False,0,en
puti94/RNExample,一个基于mobx、react-navigation、teaset的react-native框架,115,Objective-C,28,https://github.com/puti94/RNExample,2018-02-10 08:28:55+00:00,2024-08-22 09:03:20+00:00,2,master,1,40,"['react-native', 'react-navigation', 'mobx']",115,44671,True,True,True,False,0,en
palratnesh05/LoginAndRegistrationWithSocialMedia,"Created a Project to design login screen, registration screen, login with google ,slider navigation drawer,dashboard screen login with Facebook using Flutter",115,Dart,24,https://github.com/palratnesh05/LoginAndRegistrationWithSocialMedia,2018-06-28 09:39:26+00:00,2024-09-03 12:59:01+00:00,3,master,2,4,"['flutter', 'flutter-login-registration', 'social-login-flutter', 'flutter-splash-screen', 'flutter-navigation-drawer', 'flutter-registration-screen', 'flutter-login-screen', 'flutter-login-with-google', 'flutter-login-with-facebook', 'flutter-registration-template', 'flutter-login-template', 'registration-login', 'splashscreen', 'listview', 'flutter-listview', 'flutter-examples', 'flutter-apps', 'flutter-firebase', 'flutter-material', 'flutter-demo']",115,112,True,True,True,False,0,en
google-research-datasets/RxR,"Room-across-Room (RxR) is a large-scale, multilingual dataset for Vision-and-Language Navigation (VLN) in Matterport3D environments. It contains 126k navigation instructions in English, Hindi and Telugu, and 126k navigation following demonstrations. Both annotation types include dense spatiotemporal alignments between the text and the visual perceptions of the annotators",114,Python,12,https://github.com/google-research-datasets/RxR,2020-10-14 18:41:16+00:00,2024-09-19 12:41:51+00:00,6,main,3,22,[],114,30460,True,True,True,False,0,en
